mtc-common:690	in some road-blocked area , the local dwellers dispelled groups of strangers with their big wooden sticks .	at some places where blockade was established , the local residents carried big sticks to disperse groups of strangers .
mtc-common:696	President Ramos attended the ceremony and awarded medals , monetary awards , and certificates to the six outstanding recipients .	the Philippine president Ramos attended the award-presenting ceremony and gave out the medal , bonus and certificate to the six distinguished figures who were honoredly awarded this year 's Magsaysay Award .
mtc-common:691	-lrb- Agence France Presse wire Beijing -rrb- the English language newspaper China Daily reported yesterday that China plans to reclaim land along the coastal region for 20 to 30 million people in the next century .	-lrb- Beijing , AFP wire -rrb- the English newspaper '' China Daily '' reported yesterday that China plans to reclaim the land from the sea in the coastal region so that 20 to 30 million people can be settled down in the next century .
mtc-common:614	Australia sent an official to East Timor to scout Indonesia 's force movements .	Australia will send a military officer to East Timor to monitor Indonesian troops redeployment
mtc-common:598	due to the drop of the present market interest rate , Lien Hoe planned to redeem the rest bonds by bank loans , without paying the bondholders at a higher annual rate of 15 % .	due to the drop of the present market interest rate , Lien Hoe planned to redeem the rest bonds by bank loans , without paying the bondholders at a higher annual rate of 15 % .
mtc-common:698	while talking during an interview by Australian newspaper yesterday , he said that , he knows Hua An '' quite well '' , and he believes that it is very likely that Hua An will be found guilty for all the charges .	when he was interviewed by an Australian newspaper yesterday , Tayma said that he was '' well acquainted with Amhad '' , and believed that it was most probably that all the crimes accused to Amhad would be established .
mtc-common:557	the summer in US this year is one of the hottest in history .	this summer is one of the hottest in the history of the United States .
mtc-common:682	by the year 2010 , the total amount of foreign trade in the mainland is predicted to reach 800 million US dollars . there is no doubt that the demands of using Hong Kong as a shipping center will increase .	China 's total foreign export is likely to reach US$ 800 billion by the year of 2010 . this will no doubt increase the demands for transit and transshipment services in Hong Kong , which can strength Hong Kong 's position as a trading and shipping center .
mtc-common:574	TVEs in southwest Fujian Province continue to lead development	township enterprises in southeast Fujian , China , continue their lead in economic development
mtc-common:678	Chuan Leekpai also warned in his speech that Thailand has not yet emerged from the crisis .	moreover , Chuan Leekpai warned in his speech that Thailand has not got rid of crises .
mtc-common:527	Leotard mentions this in Paris whiling talking to a correspondent from a radio station .	Leotard made the speech in Paris when he talking to a broadcast station journalist .
mtc-common:541	Xinhua news agency , Shantou , Dec. 20 . owing to the betterment of investment environment and the good development drive , Shantou high-tech development zone has drawn attention from investors at home and abroad .	Xinhua news agency , Shantou , Dec. 20 . owing to the betterment of investment environment and the good development drive , Shantou high-tech development zone has drawn attention from investors at home and abroad .
mtc-common:568	Chinese officials have repeatedly indicated that Taiwan is a province of China and that China is a domestic Chinese issue .	the Chinese government has always been signifying that Taiwan is a province of China and Taiwan issue is the internal issue of China .
mtc-common:516	the Government of Qinghai Province made the best use of the situation , coming up with an idea to commercialize the urban infrastructure construction , and ratified , at the beginning of this year '' , Provisions for Xining City to Encourage and Guide Foreign Investments '' .	the government of Qinghai Province put forward the idea of commercialization of city infrastructure , and approved '' Some Regulations on Encouraging and Attracting Foreign Investment in Xining City '' early this year .
mtc-common:542	relevant sections of the Henan Government released their foreign cooperation projects concerning economy and technology . representatives attending the meeting consulted on information of some projects they interested in .	the competent agencies of the Henan provincial government released -lrb- a list of -rrb- foreign economic technological cooperation projects of the province at the meeting and held discussions regarding the purpose of cooperation in the related projects with representatives at the meeting .
mtc-common:523	Foreign Minister Duma expressed his thoughts that the UN was born after World War II , and that France and other permanent member countries were all the victors of that war .	the foreign minister feels that the United Nations was born out of the Second World War , and that France and the other permanent members of the council were victors in that war .
mtc-common:524	Moore said the Australian military attache to Jakarta will conduct free investigations after he arrives in East Timor tomorrow .	Moore said , after the Australian military attache to Jakarta arrives in East Timor tomorrow , he can conduct investigations freely in the area .
mtc-common:647	at that time , Jiang Zeming indicated that China would consider joining the Missile Technology Control Regime . the indication has been taken as the principle result of the meeting between the two state heads .	Jiang Zemin promised at that time that China would consider joining the missile technology control agreement , which was seen as one of the major achievements in the China-US summit meeting .
mtc-common:651	more than 90 % of China 's people centralize on one third of its territory .	more than 90 percent of the population is compacted into one-third of the country 's territory .
mtc-common:625	what 's more , next year La Nina will be just as bad as El Nino .	and La Nina will put on a frightening display next year no less devastating than that of El Nino .
mtc-common:500	Russian prime minister on domestic economy	Russian prime minister talked about Russian economic situation .
mtc-common:526	nowadays , there appeared a lot of enterprise groups with high technology and strong stamina .	nowadays , there appeared a lot of enterprise groups with high technology and strong stamina .
mtc-common:618	the GNP created by the village and township enterprises occupied about 1/3 of the total GNP in Fujian Province .	the gross national product of the industry of villages and towns made up 1/3 of the GNP of Fujian Province .
mtc-common:667	both parties expressed satisfaction for the friendly cooperation between the two armies in the past 30 years .	both parties expressed satisfaction for the friendly cooperation between the two armies in the past 30 years .
mtc-common:507	also present at the seminar will be Long Yongtu , Vice Minister of China 's Ministry of Foreign Trade and Economic Cooperation who will accompany Rugerro to Shanghai , and Shen Jueren , former chief negotiator of China in GATT negotiations .	attendees will also include the Vice Minister of Foreign Trade & Economic Cooperation , Yongtu Long , who accompanied Ruggiero to Shanghai , and former chief representative for trade negotiations of the MOFTEC .
mtc-common:521	Xinhua news agency , Nanjing , 16 December , by Zhoufang the investment of foreign capital in agriculture of Jiangsu increased .	Xinhua news agency , Nanjing , Dec. 16 . -lrb- reporter Zhou Fang -rrb- an increasing number of investments from foreign capital are being made on agriculture in Jiangsu .
mtc-common:627	France Ministry of Foreign Affairs said that leaders of Iraq refused to co-operate with United Nations and have caused this deeply regretted outcome .	the French Foreign Ministry said that because Iraqi leader refuses to cooperate with the UN caused this sad events .
mtc-common:630	during the preliminaries , Lan Wei , a highly-skilled twenty-six year-old native of Guangdong , scored 355.35 for first place .	in the qualifiers , 26-year-old Lan Wei from Guangdong displayed excellent skill , and ranked No. 1 with a total score of 355.3 .
mtc-common:509	Nanjing , December 16 -lrb- Xinhua -rrb- foreign fund put into Jiangsu 's agricultural sector is increasing	Xinhua news agency , Nanjing , Dec. 16 -lrb- reporter Zhou Fang -rrb- - foreign investment in Jiangsu 's agriculture is on the rise .
mtc-common:569	someone connected global warming to the phenomenon of El Nino .	some linked global warming with El Nino .
mtc-common:687	Xinhua News agency , Beijing , January 16th , by Xintang Xu and Yuhong Qian - the president of the Bank of China , Xianglong Dai said that , China will continue implementing the financial opening up policy .	Xinhua news agency , Beijing , January 16th ( reporter : Xu Xingtang , Qian Yuhong -rrb- . Dai Xianglong , the president of People 's Bank of China , said that China will carry on with the open financial policy .
mtc-common:571	this kind of measure restrained the economic growth , leading to the rise of unemployment .	such measures checked economic growth and caused unemployment to rise .
mtc-common:659	Siemens Germany is currently cooperating with a local Thai company , and constructing another 23km long electric railway project in Bangkok .	the German Shermans Company is currently working together with a local company constructing a 23 kilometer electronic train engineering project .
mtc-common:570	he said that the same resolve would lead to the success of the Kyoto Protocol .	he said that the same resolve would lead to the success of the Kyoto Protocol .
mtc-common:601	however , the official who disclosed the above declined to elaborate what kind of missile technology is being exported and when China provided such technology to Pakistan and Iran .	however , the official was not willing to explain what kind of missile technology that China provided to Pakistan and Iran , and when this technology was provided .
mtc-common:563	Yunnan Gardens was developed by Fujian company , there are 313 apartments in this residential project .	the Yunnan Gardens project developed by the Fujian society is a 313-unit housing project with land .
mtc-common:508	in the last two years , some foreign businessmen showed their interest in the construction of Xiling City .	during the past two years , a batch of foreign businessmen expressed their wishes to get involved in Xining 's city construction one after another .
mtc-common:684	the Dai Yu Xiang industrial consulting company said that spacious front door area is the biggest characteristic of Yunnan Gardens with land ownership .	Dai Yuxiang real estate consulting firm said that the most special characteristic of the landed residences at Yunnan Gardens is their spacious appearance .
mtc-common:621	this measure restrained economic growth and raised the rate of unemployment .	this curbs economic growth and increases unemployment rates .
mtc-common:616	according to Xinhua news agency , London , on February 3rd , BBC reporter Bowen stayed in Baghdad . the capital of Iraq stated that there was no evidence to indicate the bomb-shelter destroyed by a US bomber was a military target .	according to Xinhua news report from London on February 13 , Bonne , a reporter of BBC in Iraqi capital Baghdad , confirmed on 13th that no any sign showed the bomb shelter in Baghdad destroyed by American bomber was a military blindage .
mtc-common:649	Mr. Siazon said , '' someone used to say , have n't we been burned once before ? when we were ready to accept them , it did n't take long before they fought agaion '' .	Siazon said : '' someone says , were we deceived before ? when we prepared to accept them but just after several days they began to fight again '' .
mtc-common:513	railroad officials blamed the bus passengers for the accident , the Indian news agency India Press Trust report said .	report of PTI said that railway official charged the bus passengers upon the accident .
mtc-common:559	we mentioned the problems Australia is concerned with , such as human rights and dispatching army officers to East Timor '' .	we mentioned the problems that have attracted Australia 's attention , such as the humam rights in East Timor and the issue of sending military officers to East Timor '' .
mtc-common:665	the two prime ministers requested that UN Secretary-General prolong the UN representative 's stay in Cambodia to 6 months or longer .	the two prime ministers of Cambodia asked the UN Secretary General to extend the UN representative 's term of stay in Cambodia to six months or longer .
mtc-common:640	the question is that what we can do now .	the issue is what we can do now .
mtc-common:530	it is now 15 months since Hong Kong 's return , Hong Kong government always tries to remind local residents that they are Chinese .	now it 's 15 months since Hong Kong returned to Chinese jurisdiction , the Hong Kong government has been trying to remind the residents that they are Chinese .
mtc-common:579	currently Iran has more than 200,000 troops along the border with Afghanistan .	at present , Iran has gathered an army of more than 200 thousand on the border of Afghanistan .
mtc-common:671	a subsidiary company of Germany Siemens is co-operating with a local Thailand company on the construction of another electric railway of 23 kilometers long in Bangkok .	the German Shermans Company is currently working together with a local company constructing a 23 kilometer electronic train engineering project .
mtc-common:591	he added that the 83-year old woman is being treated for shock in a nearby hospital .	he added that the 83-year old woman is being treated for shock in a nearby hospital .
mtc-common:514	we must strengthen the unity between the military units and the governments , and that between the military units and the civilians , to enable the military units really understand , stand with and for the people of every nationality .	furthermore , they should strengthen the consolidation between the military and government , as well as the military and civil people , truly share breathe , common destiny and feelings with peoples of all nationalities .
mtc-common:699	some are already broken into pieces due to prolonged exposure to the elements above the ground .	many of the fossils are in broken pieces due to long-time exposure on the ground .
mtc-common:635	Sino-U.S. high technology cooperation agreements signed in Shanghai	China and US sign high-tech cooperation agreements in Shanghai
mtc-common:510	the Executive Deputy Governor of Henan Province Li Chengyu briefed on Henan 's natural resources and economic development .	Li Chengyu , executive deputy governor of Henan Province , presented an introduction to Henan 's natural resources and the state of economic development in the province .
mtc-common:517	Liu Zhenting reports from Bangkok .	correspondent Liu Zhenting reporting from Bangkok
mtc-common:634	I think we have repeated this for several times , the most important thing in this regard is to handle Taiwan question appropriately .	'' I think we have talked about this many times . in this area , we have to pay special attention to and ensure that the Taiwan problem is properly dealt with '' .
mtc-common:688	Huang Sihua made the comment at an economic report and exchange meeting held by the Malaysian Chinese Industry and Commerce Union the day before yesterday .	Huang Sihua gave a speech at the Chinese Business Association of Malaysia economic reporting and communication meeting the day before yesterday .
mtc-common:652	Xinhua news agency , Xiamen , January 16 -lrb- by journalist Yu Yinrui -rrb- - two convenient chain stores named '' Beatrice '' opened for business here today .	Xinhua news agency report of January 16 from Xiamen -lrb- by staff reporter Yu yingrui -rrb- - two supermarkets named '' Bei shun '' today opened to business here .
mtc-common:600	they discussed the aspects in detail and reached an extensive agreement .	both parties discussed the specific issues and arrived at a general consensus .
mtc-common:679	the name of the Wanma Computer Company comes from the five basic strokes used by the computer specialist Yongmin Wang to create the Chinese characters	Wangma Computer Company was named after the Chinese character coding method invented by famous computer specialist Wang Yongmin known as the '' Wubi character input '' .
mtc-common:520	Xinhua news agency , Hangzhou , September 2 -lrb- by journalist Shen haixiong and Shen Xiquan -rrb- - the educational circle in Zhejiang disaster area suffered a lot because of typhoon No. 17 . 1,500 schools had their premises , and facilities damaged .	Hangzhou , September 2 -lrb- Xinhua news agency -rrb- typhoon 17th brought great losses to the education system of Zhejiang , with buildings and facilities of over 1,500 schools damaged .
mtc-common:593	the British Immigrants Association urged the government to face the problem for the benefit of local immigrants and also for Australia 's economy .	the Association of British Immigrants appeals to the government to face up to this problem in the economic interests of the local immigrants as well as Australia .
mtc-common:547	Asia 's economic revival is in its beginning phase .	Asia 's still just beginning to recover from their own crisis .
mtc-common:605	Duma prepared to consider resuming the political and economic cooperation between Russia and Iraq regardless that the United Nations had applied 8 years sanctions against Iraq .	the Duma is preparing to consider reinstating Russia and Iraq 's political and economic cooperation , in defiance of the United Nations ' eight years of sanctions against Iraq , .
mtc-common:535	but in no event will Hopewell be allowed to participate in the project .	it will not invite Hopewell to join in the project .
mtc-common:503	England 's High Court revoked the detention of Pinochet at the very beginning due to Pinochet 's immunity from prosecution as the former leader of a country .	the UK High Court of Justice negated the original arrest warrant for Pinochet , because he was a former national leader and entitled to immunity against lawsuits .
mtc-common:610	China has also adopted precalcining kiln production technology in the last few years , establishing modern large-scale cement companies such as Jidong , Ningguo , Zhunhai and Liuzhou . their annual cement production has increased by 22 million tons .	besides , in recent years , China introduced the assembly line of predecomposition kiln and built large cement enterprises in Yidong , Ningguo , Huaihai , Liuzhou , etc. the annual production capacity was 2.2 million tons of cement increase .
mtc-common:680	the lower Divisional Court believes the retired Pinochet had diplomatic immunity , while the Law Lords said diplomatic immunity was not applicable to such actions as genocide , torture and terrorism .	the lower Divisional Court believes the retired Pinochet had diplomatic immunity , while the Law Lords said diplomatic immunity was not applicable to such actions as genocide , torture and terrorism .
mtc-common:536	notwithstanding that the Chinese government has issued several similar orders before , it appears the determination this time is much stronger .	the resolution seems much firmer this time though the Chinese government has issued such orders several times before .
mtc-common:620	a government that does not fear the people is not the one of the people '' .	the government that is not afraid of people is not people 's government '' .
mtc-common:543	obviously referring to the Cambodia 's attempt of accession to ASEAN in April , 1997 .	he was obviously referring to April 1997 when Cambodia was close to reach an agreement to join ASEAN .
mtc-common:537	this area '' looked like it was painted to disguise it in order that it might avoid detection , but the evidence shows that it was a military target '' .	the facility was '' covered and disguised to avoid reconnaissance but evidence indicated that it was a military target '' .
mtc-common:565	however , the referendum rejected the territory division proposal and that is the end to the whole peace solution '' .	but the whole people public voting rejected the territory division proposal , that means the termination of all the peace scheme '' .
mtc-common:580	according to the statement , in the referendum held on August 27 and 28 more than 90 percent of the voters opposed the territorial divisions proposed by the International Contact Group .	according to the statement , in the referendum held on August 27 and 28 more than 90 percent of the voters opposed the territorial divisions proposed by the International Contact Group .
mtc-common:646	the prize issuing ceremony was solemnly held at Philippines Culture Center .	the awarding ceremony was held at the Philippine Cultural Center .
mtc-common:660	he said '' , we welcome foreigners who want to come to Malaysia to invest , but if they give money to demonstrators we will definitely protest against that '' .	he indicated : '' if foreign people want to invest in Malaysia , we will give them warm welcome ; but if they give money to support the demonstrators , we will surely protest against it '' .
mtc-common:633	this is also one of the important orders for the domestic production of the stored program controlled electronic telephone switching system .	it 's also one of the important orders of the products of program-controlled switchboard made in China .
mtc-common:669	while the structure of China 's use of foreign investment is still taking shape , the sources of capital come from 170 countries and territories .	at present , diversified utilization of foreign capital is taking shape in China . in fact , foreign capitals have come from more than 170 countries and regions .
mtc-common:549	the French Foreign Ministry said that because Iraqi leader refuses to cooperate with the UN caused this sad events .	the French Ministry of Foreign Affairs said that the result of the Iraqi leader 's refusal to cooperate with the United Nations was this regrettable action .
mtc-common:502	if we accept them as a new member now and they fight again afterwards , we will have to solve the problem once again '' .	'' if we accept them as a new member , we have to deal with the problem once again if they fight again '' .
mtc-common:531	in 1975 , Indonesia invaded East Timor , the former colony of Portugal , and annexed East Timor into Indonesia 's territory a few weeks later .	Indonesia invaded East Timor , the former Portuguese colony , in 1975 and annexed it into Indonesia several weeks later .
chtb_305-0	he indicated that he hopes central asia will enjoy stability and development and their people 's lives will be continuously improved .	he expressed his wishes for the middle asian region to remain stable and develop further , while improving the region 's living standards .
chtb_305-1	he expressed his wishes for the middle asian region to remain stable and develop further , while improving the region 's living standards .	he expressed that he hoped the steady development in the region of central asia will continue and the peoples standards of living will be higher .
chtb_305-2	he wished stability , development and better living standard to the people in central asia region .	he hoped that middle asian region 's situation would be stable , economy developed and people 's living standard would be improved .
ZBN19981111_0041-0	most people guess the board will favor another cut to stabilize the economy .	it was widely speculated that the reserve would decide to reduce interest once more to keep the economy stable .
ZBN19981111_0041-1	most people guess the board will favor another cut to stabilize the economy .	it is generally conjectured that the federal reserve will decide to drop interest rates again in order to maintain economic stability .
ZBN19981111_0041-2	most people guess the board will favor another cut to stabilize the economy .	generally it is expected that the bank will drop the interest rate in order to maintain economic stability .
ZBN19981216_0054-0	it also says that the two were forced to do slavery work in the coal mines in the north before their fleeing .	the statement said that both of them were enslaved in a mine in north korea before their escape .
ZBN19981216_0054-1	the statement said that both of them were enslaved in a mine in north korea before their escape .	the announcement said that these two soldiers were forced to live like slaves in the mines before they escaped .
ZBN19981216_0054-2	the statement said , both of them were forced to work in a coal mine in north korea as slaves before their escape .	the announcement said that these two soldiers were forced to live like slaves in the mines before they escaped .
VOM19981219_0700_1548-0	most of these countries are suffering from falling prices in their main exports .	these areas were affected by the lower price of export products .
VOM19981219_0700_1548-1	most of these countries are suffering from falling prices in their main exports .	these countries were mostly influenced by the low prices of the staple export products .
VOM19981219_0700_1548-2	most of these countries are suffering from falling prices in their main exports .	those countries were effected by the low prices of export products .
VOM19981115_0700_0898-0	the severely wounded man was later rescued by an armored carrier .	later the soldiers drove a armoured carrier and saved the heavily wounded man .
VOM19981115_0700_0898-1	the severely wounded man was later rescued by an armored carrier .	later the military drove a military vehicle to rescue this badly wounded man .
VOM19981115_0700_0898-2	then the army drove an armored personnel carrier to save this badly wounded person .	later the soldiers rescued the seriously injured man with an armed transport vehicle .
chtb_189-0	the government officials , experts and users present at the news briefing all gave high remarks to the selfishless contribution made by wangma computer company .	at the news release , the leaders of the government , specialists , and customers highly praise the company for their philanthropic decision .
chtb_189-1	participating leaders , experts , and users at the meeting gave wangma computer company high marks for its decision to make the unselfish donation .	at the news release , the leaders of the government , specialists , and customers highly praise the company for their philanthropic decision .
chtb_189-2	with regard to wangma computer company 's decision of an unselfish contribution to the society , the leaders , experts and users in the conference had all given their high appreciations .	at the news release , the leaders of the government , specialists , and customers highly praise the company for their philanthropic decision .
ZBN19981102_0111-0	western embassies said the number was very close to what they had estimated .	according to a western embassy , this number is quite close to their estimate .
ZBN19981102_0111-1	according to a western embassy , this number is quite close to their estimate .	western embassies said this figure was very close to what they estimated .
ZBN19981102_0111-2	western embassies said this number was very close to their estimation	according to western embassies , the figure was quite close to that they had estimated .
chtb_263-0	the inaugural and 2nd asian development bank sub - regional economic cooperation conference were held in october 1992 and august 1993 in manila .	the first and the second sessions of the asia bank sub - regional economic cooperation meeting were held in manila in october , 1992 and august , 1993 .
chtb_263-1	the first and the second sessions of the asia bank sub - regional economic cooperation meeting were held in manila in october , 1992 and august , 1993 .	the 1st and 2nd asian bank subregional economic cooperation convention was ever held in manila in october 1992 and august 1993 .
chtb_263-2	the inaugural and 2nd asian development bank sub - regional economic cooperation conference were held in october 1992 and august 1993 in manila .	the first and the second conferences of the asian bank on regional economic cooperation took place in manila in october 1992 and in august 1993 .
ZBN19981123_0102-0	ziazon said someone said that we had been burnt once , hadn 't we ? when we were going to accept them , a couple of days later they began fighting again	si ason said , someone once said , weren 't we burned last time ? we were ready to accept them then , but after several days , they fought with each other again .
ZBN19981123_0102-1	mr . siazon said , someone used to say , haven 't we been burned once before ? when we were ready to accept them , it didn 't take long before they fought agaion .	ziazon said someone said that we had been burnt once , hadn 't we ? when we were going to accept them , a couple of days later they began fighting again
ZBN19981123_0102-2	siason said people say , weren 't we burnt once ? at that time , we were ready to accept them . but a few days later , they fought again .	si ason said , someone once said , weren 't we burned last time ? we were ready to accept them then , but after several days , they fought with each other again .
chtb_023-0	presently , a number of tve firms or group firms with good development potential have emerged in the high - tech sector .	at present , there emerged in fujian province some high - tech - related and sustainable village and township enterprises and enterprise groups .
chtb_023-1	presently , a number of tve firms or group firms with good development potential have emerged in the high - tech sector .	currently , fujian province has already produced a profusion of village and township enterprises and groups of comparatively high scientific caliber and relatively adequate development staying power .
chtb_023-2	nowadays , there appeared a lot of enterprise groups with high technology and strong stamina .	at present , there emerged in fujian province some high - tech - related and sustainable village and township enterprises and enterprise groups .
ZBN19981130_0038-0	miyazawa stated last friday that he may resign by the end of the year . however , he did not give an exact date .	last friday , kiichi migazawa expressed that he might resign before the end of the year , but he didn 't state the exact date .
ZBN19981130_0038-1	miyazawa said last friday that he possibly will resign from his position at the end of the year , but he did not give a date .	last friday , kiichi migazawa expressed that he might resign before the end of the year , but he didn 't state the exact date .
ZBN19981130_0038-2	miyazawa stated last friday that he may resign by the end of the year . however , he did not give an exact date .	kong zhe expressed last friday that he might resign before the end of this year , however he didn 't say the actual date .
VOM19981208_0900_2227-0	this shows that it is an urgent task to strengthen their market competitiveness .	this indicated that accelerating the marketing competitiveness of the state - owned enterprises has become urgent .
VOM19981208_0900_2227-1	this demonstrates that increasing the market competitiveness of the state - owned enterprises has become a top priority at the moment .	the fact indicates it is an urgent task to improve the competitive position of state enterprises in the market .
VOM19981208_0900_2227-2	the fact indicates it is an urgent task to improve the competitive position of state enterprises in the market .	this shows that enhancement of market competition power of state - owned enterprises has been a very urgent affair .
VOM19981204_0700_1672-0	according to marchi , human rights and social justice should be made important contents in canada 's foreign trade policy .	human rights and the right to fair trials should become an important part of canadian foreign policy .
VOM19981204_0700_1672-1	human rights and social justice should be taken as an important element in canada 's foreign trade policy .	human rights and the right to fair trials should become an important part of canadian foreign policy .
VOM19981204_0700_1672-2	according to marchi , human rights and social justice should be made important contents in canada 's foreign trade policy .	human rights and social fairness should become an important fact of the canadian foreign trade policy .
ZBN19981130_0038-0	obuchi 's public comments made on miyazawa 's resignation was he read some relevant reports and he would talk to financial minister .	xio zhen made this statement after he read a related report about his possible plans to resign . he planed to talk with the finance minister .
ZBN19981130_0038-1	obuchi 's public comment on the departure of miyazawa is that he saw the related report and he is going to have a discussion with the finance minister .	xio zhen made this statement after he read a related report about his possible plans to resign . he planed to talk with the finance minister .
ZBN19981130_0038-2	obuchi 's comment on the possible resignation of miyazawa to the outside is that he has read the sort of reports and he will talk to the finance minister .	xio zhen made this statement after he read a related report about his possible plans to resign . he planed to talk with the finance minister .
VOM19981007_1000_3345-0	a small of number of demonstrators gathered outside the kremlin , waving communist party flags .	this smaller than expected number of protestors gathered outside of the kremlin in moscow , many people also waved communist flags .
VOM19981007_1000_3345-1	a small of number of demonstrators gathered outside the kremlin , waving communist party flags .	the not - so - many demonstrators gathered outside the cremlin palace in moscow , and many were waving the flag of the communist party .
VOM19981007_1000_3345-2	a small number of demonstrators gathered outside the kremlin in moscow . many were waving the banners of the communist party .	this smaller than expected number of protestors gathered outside of the kremlin in moscow , many people also waved communist flags .
ZBN19981203_0062-0	statistic by the immigration office indicated an arrival of 11 , 978 british immigrants during 1996 to 1997 but 3 , 737 british immigrants left in the same period of time .	however , according to the figures from the immigration department , although 11 , 978 british people emigrated to australia from 1996 to 1997 , 3737 people left .
ZBN19981203_0062-1	statistic by the immigration office indicated an arrival of 11 , 978 british immigrants during 1996 to 1997 but 3 , 737 british immigrants left in the same period of time .	however , the immigrant service 's statistics showed that although 11 , 978 new british immigrants came to australia from 1996 to 1997 , meanwhile 3 , 737 people left .
ZBN19981203_0062-2	however , according to the figures from the immigration department , although 11 , 978 british people emigrated to australia from 1996 to 1997 , 3737 people left .	however , statistics from the immigration department shows that during 1996 - 1997 there were 11 , 978 british who immigrated to australia , and in the same time there were 3 , 737 british who left australia .
VOM19981116_0900_3477-0	the other 3 defendants were pronounced specified sentences because of their roles in the reign of terror in the camp as told by the prisoners of war .	other three defendants were sentenced to fixed - term imprisonment for the function they performed in what the people called the terrorist rule in the pow camp .
VOM19981116_0900_3477-1	other three defendants were sentenced for fixed - term imprisonment for their action in so called terroristic rule in the prison camp .	the other 3 defendants were pronounced specified sentences because of their roles in the reign of terror in the camp as told by the prisoners of war .
VOM19981116_0900_3477-2	another three defendants were sentenced to fixed - term imprisonment because of their roles in the dreadful ruling which were told by the people in the camp of war prisoners .	the three accused were sentenced to limited prison terms for atrocity committed in the prison camps as former prisoners described the horrors they saw there .
VOM19981114_0900_1588-0	this summer in america is the hottest in history .	the summer this year has been one of the hottest on record for the u . s .
VOM19981114_0900_1588-1	the past summer was one of the hottest in the history of the united states .	this year , u . s . has the hottest summer ever known in history .
VOM19981114_0900_1588-2	this year , u . s . has the hottest summer ever known in history .	it 's one of the hottest summers in america this year .
chtb_150-0	beihai port conveyance project using us 10 million of south korean government loan	beihaigang corollary equipment construction project used 10 , 000 , 000 us dollars loaned by the korean government .
chtb_150-1	in the program to construct the auxiliary facilities in beihai port , 10 million loan from south korean government has been used .	beihaigang corollary equipment construction project used 10 , 000 , 000 us dollars loaned by the korean government .
chtb_150-2	a loan of us 10 million from the south korean government has been employed for the beihai harbor conveyance facility construction project .	beihaigang corollary equipment construction project used 10 , 000 , 000 us dollars loaned by the korean government .
ZBN19981123_0102-0	he said many asean member states cannot come to a decision .	he said that many members of this committee are still heel - dragging .
ZBN19981123_0102-1	he said many asean member countries hesitated about it .	he said that many members of this committee are still heel - dragging .
ZBN19981123_0102-2	he said many asean member states cannot come to a decision .	he said , many asa member countries are hesitating .
VOM19981204_0900_3361-0	before this new series of meeting , north korea launched a series of publicity attack on u . s .	before holding the new talks , north korea made serious criticisms towards the us .
VOM19981204_0900_3361-1	prior to the new talk , north korea made a series of attacks on the united states .	before holding the new talks , north korea made serious criticisms towards the us .
VOM19981204_0900_3361-2	before the new negotiation , north korea launched a series of attack against u . s .	before holding the new talks , north korea made serious criticisms towards the us .
ZBN19981111_0041-0	alan blinder thought that the world economy still had not got rid of the crisis .	lifing thinks the global economy still hasn 't completely pulled out from the crisis yet .
ZBN19981111_0041-1	riflin stated that she thought that the world economic crisis was not over yet .	lifing thinks the global economy still hasn 't completely pulled out from the crisis yet .
ZBN19981111_0041-2	riphlen considered the world was not completely free from crisis so far ,	alan blinder thought that the world economy still had not got rid of the crisis .
chtb_226-0	both parties are satisfied with the cooperation of over 30 years between the military forces of the two countries .	both sides expressed satisfaction with the friendly cooperation between their militaries during the past thirty years .
chtb_226-1	both parties expressed their satisfaction over the more than 30 years of friendly cooperation .	both sides expressed satisfaction with the friendly cooperation between the two armies in the past 30 - odd years .
chtb_226-2	the two parties expressed their satisfactions over the friendly cooperation between the two armies in the past 30 years .	both of them were pleased with the 30 years friendly cooperation between the military forces of the two countries .
ZBN19981003_0153-0	hong kong officials blamed the 150 - year british colonial rule for complicating the citizenship status for many hong kong residents .	some hongkong officials complained that over 150 years of colonization by great britain has made it difficult for hongkong residents to claim their identities .
ZBN19981003_0153-1	hong kong officials blamed the 150 - year british colonial rule for complicating the citizenship status for many hong kong residents .	hk officials condemned the 150 years of british colonism for the embarressment it left to hk residents on the question of their identity .
ZBN19981003_0153-2	after 150 years governance as a british colony , many hong kong residents feel awkward about their own identity .	some hongkong officials complained that over 150 years of colonization by great britain has made it difficult for hongkong residents to claim their identities .
ZBN19981127_0096-0	( agence france - presse , beijing ) china daily , english edition , reported yesterday that china is planning a land - reclamation in coastal areas to settle twenty to thirty million people in the next century .	( agence francaise de press , beijing ) - english version china daily reported yesterday , china plans to fill millions hectares of sea next century and to settle 20 or 30 million people .
ZBN19981127_0096-1	( agence france - presse , beijing ) china daily , english edition , reported yesterday that china is planning a land - reclamation in coastal areas to settle twenty to thirty million people in the next century .	french news agency , beijing according to china daily english version yesterday , china planned to fill in the ocean to settle down 20 to 30 million people along the coastal areas .
ZBN19981127_0096-2	( agence francaise de press , beijing ) - english version china daily reported yesterday , china plans to fill millions hectares of sea next century and to settle 20 or 30 million people .	french news agency , beijing according to china daily english version yesterday , china planned to fill in the ocean to settle down 20 to 30 million people along the coastal areas .
ZBN19981111_0041-0	however , she warned , tightened credit is still there .	however she advised that loans will be harder for borrowers to obtain .
ZBN19981111_0041-1	however , she warned the credit contraction still exists .	however she advised that loans will be harder for borrowers to obtain .
